,Field,Yld_Mass_D,Id,ORIG_FID,Long,Lat,EC30,EC90,rate,targetrate
661,oeste 25,7.1328,84,0,-60.6538779,-35.6958245,11.1,11.7,274,300
662,oeste 25,6.8534,84,0,-60.6538779,-35.6958245,11.1,11.7,267,100
663,oeste 25,7.3525,84,0,-60.6538779,-35.6958245,11.1,11.7,267,100
664,oeste 25,6.9412,81,0,-60.6540915,-35.6957097,12.5,11.7,110,100
665,oeste 25,6.8632,81,0,-60.653966,-35.695277,4.9,9.7,110,100
666,oeste 25,6.311,81,0,-60.653966,-35.695277,4.9,9.7,109,100
667,oeste 25,6.6866,81,0,-60.653966,-35.695277,4.9,9.7,109,100
668,oeste 25,6.594,81,0,-60.653966,-35.695277,4.9,9.7,109,100
669,oeste 25,6.7645,81,0,-60.653966,-35.695277,4.9,9.7,109,100
670,oeste 25,6.7329,81,0,-60.653966,-35.695277,4.9,9.7,109,100
671,oeste 25,6.7697,81,0,-60.653966,-35.695277,4.9,9.7,109,100
672,oeste 25,6.6658,81,0,-60.6540398,-35.6952384,10.6,9.2,109,100
673,oeste 25,6.7274,81,0,-60.6540398,-35.6952384,10.6,9.2,105,100
674,oeste 25,6.322,80,0,-60.6540398,-35.6952384,10.6,9.2,103,100
675,oeste 25,6.2611,80,0,-60.6540398,-35.6952384,10.6,9.2,107,100
676,oeste 25,7.7215,80,0,-60.6540398,-35.6952384,10.6,9.2,107,100
677,oeste 25,6.4246,80,0,-60.6540398,-35.6952384,10.6,9.2,107,100
678,oeste 25,6.8517,80,0,-60.6540398,-35.6952384,10.6,9.2,107,100
679,oeste 25,6.3333,80,0,-60.6540398,-35.6952384,10.6,9.2,108,100
680,oeste 25,6.8601,80,0,-60.6540398,-35.6952384,10.6,9.2,108,100
681,oeste 25,6.5564,80,0,-60.6542541,-35.6951317,9.6,12.3,108,100
682,oeste 25,6.2269,80,0,-60.6542541,-35.6951317,9.6,12.3,108,100
683,oeste 25,6.7639,80,0,-60.6542541,-35.6951317,9.6,12.3,108,100
684,oeste 25,7.029,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
685,oeste 25,6.5383,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
686,oeste 25,6.712,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
687,oeste 25,6.2086,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
688,oeste 25,6.3579,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
689,oeste 25,6.2758,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
690,oeste 25,6.2758,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
691,oeste 25,6.4924,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
692,oeste 25,6.3405,80,0,-60.6542541,-35.6951317,9.6,12.3,107,100
693,oeste 25,5.725,44,2,-60.6543242,-35.6950945,11.5,12.9,106,100
694,oeste 25,6.387,44,2,-60.6543242,-35.6950945,11.5,12.9,106,100
695,oeste 25,6.4788,44,2,-60.6543242,-35.6950945,11.5,12.9,106,100
696,oeste 25,6.4465,44,2,-60.6543242,-35.6950945,11.5,12.9,106,100
697,oeste 25,5.6553,44,2,-60.6543242,-35.6950945,11.5,12.9,105,100
698,oeste 25,5.8039,44,2,-60.6543242,-35.6950945,11.5,12.9,105,100
699,oeste 25,6.162,44,2,-60.6543242,-35.6950945,11.5,12.9,105,100
700,oeste 25,6.484,44,2,-60.6543242,-35.6950945,11.5,12.9,105,100
701,oeste 25,6.5419,44,2,-60.6543947,-35.6950559,13.3,12.9,105,100
702,oeste 25,6.7428,44,2,-60.6543947,-35.6950559,13.3,12.9,105,100
703,oeste 25,6.0334,44,2,-60.6543947,-35.6950559,13.3,12.9,104,100
704,oeste 25,6.1721,44,2,-60.6543947,-35.6950559,13.3,12.9,104,100
705,oeste 25,6.5067,44,2,-60.6543947,-35.6950559,13.3,12.9,104,100
706,oeste 25,6.6452,44,2,-60.6543947,-35.6950559,13.3,12.9,104,100
707,oeste 25,6.4783,44,2,-60.6543947,-35.6950559,13.3,12.9,106,100
708,oeste 25,7.0712,44,2,-60.6543947,-35.6950559,13.3,12.9,106,100
709,oeste 25,6.5036,44,2,-60.6543947,-35.6950559,13.3,12.9,106,100
710,oeste 25,6.3938,44,2,-60.6543947,-35.6950559,13.3,12.9,106,100
711,oeste 25,6.2451,44,2,-60.654465,-35.6950165,13.7,29.1,106,100
712,oeste 25,6.2476,44,2,-60.654465,-35.6950165,13.7,29.1,106,100
713,oeste 25,6.7815,72,2,-60.6547919,-35.6953352,9.7,10.4,103,100
714,oeste 25,6.3635,72,2,-60.6547919,-35.6953352,9.7,10.4,105,100
715,oeste 25,6.6918,72,2,-60.6547267,-35.6953725,12.6,12.4,105,100
716,oeste 25,6.2958,72,2,-60.6547267,-35.6953725,12.6,12.4,102,100
717,oeste 25,7.3382,72,2,-60.6547267,-35.6953725,12.6,12.4,102,100
718,oeste 25,6.7784,72,2,-60.6547267,-35.6953725,12.6,12.4,102,100
719,oeste 25,7.1025,72,2,-60.6547267,-35.6953725,12.6,12.4,101,100
720,oeste 25,7.3904,72,2,-60.6546584,-35.6954099,12,10.5,101,100
721,oeste 25,7.0494,72,2,-60.6546584,-35.6954099,12,10.5,101,400
722,oeste 25,6.9146,72,2,-60.6546584,-35.6954099,12,10.5,101,400
723,oeste 25,6.8403,74,3,-60.6545155,-35.6954859,10.5,12.2,365,400
724,oeste 25,6.8362,74,3,-60.6545155,-35.6954859,10.5,12.2,365,400
725,oeste 25,6.4386,74,3,-60.6544433,-35.6955239,13.5,15.1,365,400
726,oeste 25,6.4644,74,3,-60.6544433,-35.6955239,13.5,15.1,365,400
727,oeste 25,6.6199,74,3,-60.6544433,-35.6955239,13.5,15.1,365,400
728,oeste 25,6.907,74,3,-60.6544433,-35.6955239,13.5,15.1,364,400
729,oeste 25,6.4128,74,3,-60.6544433,-35.6955239,13.5,15.1,364,400
730,oeste 25,7.1277,74,3,-60.6543734,-35.6955615,10.6,12.8,364,400
731,oeste 25,6.6094,74,3,-60.6543734,-35.6955615,10.6,12.8,367,400
732,oeste 25,7.175,74,3,-60.6543734,-35.6955615,10.6,12.8,367,400
733,oeste 25,6.9634,73,0,-60.6542334,-35.6956347,10.8,12.1,372,400
734,oeste 25,7.2957,73,0,-60.6542334,-35.6956347,10.8,12.1,394,400
735,oeste 25,6.83,73,0,-60.6542334,-35.6956347,10.8,12.1,394,400
736,oeste 25,7.0075,73,0,-60.6541626,-35.6956718,12.7,11.7,394,400
737,oeste 25,7.3938,73,0,-60.6541626,-35.6956718,12.7,11.7,390,400
738,oeste 25,6.8711,73,0,-60.6541626,-35.6956718,12.7,11.7,390,400
739,oeste 25,7.3887,73,0,-60.6541626,-35.6956718,12.7,11.7,384,400
740,oeste 25,7.2854,73,0,-60.6541626,-35.6956718,12.7,11.7,384,400
741,oeste 25,7.5389,73,0,-60.6540915,-35.6957097,12.5,11.7,388,100
742,oeste 25,7.188,41,2,-60.6537347,-35.6959035,10.3,8.8,350,400
743,oeste 25,6.9291,41,2,-60.6537347,-35.6959035,10.3,8.8,350,400
744,oeste 25,6.8414,41,2,-60.6537347,-35.6959035,10.3,8.8,373,400
745,oeste 25,7.146,41,2,-60.6536605,-35.6959424,9,10.5,373,400
746,oeste 25,6.9713,41,2,-60.6536605,-35.6959424,9,10.5,373,400
747,oeste 25,6.7684,41,2,-60.6536605,-35.6959424,9,10.5,374,400
748,oeste 25,6.9106,41,2,-60.6536605,-35.6959424,9,10.5,374,400
749,oeste 25,6.6761,41,2,-60.6536605,-35.6959424,9,10.5,371,400
750,oeste 25,6.8851,41,2,-60.6535859,-35.6959821,9.3,8.9,371,400
751,oeste 25,6.1152,41,2,-60.6535859,-35.6959821,9.3,8.9,365,0
752,oeste 25,5.6101,11,0,-60.6534365,-35.6960628,10.8,8.6,0,0
753,oeste 25,5.7627,11,0,-60.6534365,-35.6960628,10.8,8.6,0,0
754,oeste 25,6.0824,11,0,-60.6533607,-35.6961041,9.7,11.2,0,0
755,oeste 25,6.9808,11,0,-60.6534113,-35.6964011,13.2,12.5,434,100
756,oeste 25,6.7338,11,0,-60.6534113,-35.6964011,13.2,12.5,434,100
757,oeste 25,6.605,11,0,-60.6534862,-35.696362,11.6,10.3,434,100
758,oeste 25,7.2618,11,0,-60.6534862,-35.696362,11.6,10.3,434,100
759,oeste 25,6.3649,11,0,-60.6533607,-35.6961041,9.7,11.2,434,100
760,oeste 25,6.6448,11,0,-60.6533607,-35.6961041,9.7,11.2,434,100
761,oeste 25,6.7897,86,0,-60.6532626,-35.6964787,12.7,11.8,146,100
762,oeste 25,7.4347,86,0,-60.6532626,-35.6964787,12.7,11.8,146,100
763,oeste 25,6.1064,86,0,-60.6532626,-35.6964787,12.7,11.8,146,100
764,oeste 25,7.0867,86,0,-60.6532626,-35.6964787,12.7,11.8,114,100
765,oeste 25,6.2166,86,0,-60.6532626,-35.6964787,12.7,11.8,114,100
766,oeste 25,6.6384,86,0,-60.6532626,-35.6964787,12.7,11.8,114,100
767,oeste 25,6.1497,86,0,-60.6532626,-35.6964787,12.7,11.8,114,100
768,oeste 25,7.2508,86,0,-60.6531909,-35.6965169,12.2,12.3,106,100
769,oeste 25,6.6395,86,0,-60.6531909,-35.6965169,12.2,12.3,106,100
770,oeste 25,6.8851,86,0,-60.6531909,-35.6965169,12.2,12.3,106,100
771,oeste 25,6.5777,86,0,-60.6532626,-35.6964787,12.7,11.8,106,100
772,oeste 25,6.5116,86,0,-60.6532626,-35.6964787,12.7,11.8,106,100
773,oeste 25,6.9556,86,0,-60.6532626,-35.6964787,12.7,11.8,106,100
774,oeste 25,6.5151,86,0,-60.6531909,-35.6965169,12.2,12.3,107,400
775,oeste 25,6.8362,86,0,-60.6531909,-35.6965169,12.2,12.3,107,400
776,oeste 25,6.7636,86,0,-60.6531909,-35.6965169,12.2,12.3,107,400
777,oeste 25,6.9575,86,0,-60.6531909,-35.6965169,12.2,12.3,107,400
778,oeste 25,6.2765,26,1,-60.6530485,-35.6965919,12.8,16.1,354,400
779,oeste 25,6.9236,26,1,-60.6529769,-35.696629,12.6,14.6,378,400
780,oeste 25,6.5419,26,1,-60.6529769,-35.696629,12.6,14.6,378,400
781,oeste 25,6.4386,26,1,-60.6530485,-35.6965919,12.8,16.1,378,400
782,oeste 25,6.6966,26,1,-60.6529769,-35.696629,12.6,14.6,359,400
783,oeste 25,6.751,26,1,-60.6529769,-35.696629,12.6,14.6,359,400
784,oeste 25,5.9229,26,1,-60.652906,-35.6966668,11.7,13.1,368,400
785,oeste 25,6.05,26,1,-60.6529769,-35.696629,12.6,14.6,368,400
786,oeste 25,5.6839,26,1,-60.652906,-35.6966668,11.7,13.1,369,0
787,oeste 25,5.299,26,1,-60.652906,-35.6966668,11.7,13.1,369,0
788,oeste 25,6.0332,8,0,-60.652767,-35.6967419,9.7,38.4,0,0
789,oeste 25,5.2786,8,0,-60.652767,-35.6967419,9.7,38.4,0,0
790,oeste 25,5.9073,8,0,-60.652767,-35.6967419,9.7,38.4,0,0
791,oeste 25,5.1124,8,0,-60.652767,-35.6967419,9.7,38.4,0,0
792,oeste 25,5.5557,8,0,-60.652632,-35.6968159,10.7,9.2,0,0
793,oeste 25,5.5574,8,0,-60.6526987,-35.6967786,9.6,10.3,0,0
794,oeste 25,5.662,8,0,-60.6526987,-35.6967786,9.6,10.3,0,0
795,oeste 25,5.6059,117,0,-60.652498,-35.6968862,12.5,11,28,0
796,oeste 25,5.5081,117,0,-60.652565,-35.6968509,10,9.8,28,0
797,oeste 25,6.1736,117,0,-60.652565,-35.6968509,10,9.8,28,0
798,oeste 25,5.9612,117,0,-60.652565,-35.6968509,10,9.8,28,0
799,oeste 25,5.5351,117,0,-60.652498,-35.6968862,12.5,11,64,0
800,oeste 25,5.9481,117,0,-60.652498,-35.6968862,12.5,11,64,0
801,oeste 25,6.2529,117,0,-60.652565,-35.6968509,10,9.8,64,0
802,oeste 25,5.7355,117,0,-60.652565,-35.6968509,10,9.8,64,0
803,oeste 25,5.554,117,0,-60.65243,-35.696922,11.8,13.6,64,0
804,oeste 25,5.9843,117,0,-60.652498,-35.6968862,12.5,11,64,0
805,oeste 25,6.1691,117,0,-60.652498,-35.6968862,12.5,11,64,0
806,oeste 25,5.275,117,0,-60.652498,-35.6968862,12.5,11,64,0
807,oeste 25,5.944,117,0,-60.652498,-35.6968862,12.5,11,64,0
808,oeste 25,5.4737,117,0,-60.652498,-35.6968862,12.5,11,64,0
809,oeste 25,5.9016,117,0,-60.65243,-35.696922,11.8,13.6,64,0
810,oeste 25,5.5784,117,0,-60.65243,-35.696922,11.8,13.6,64,0
811,oeste 25,5.5612,117,0,-60.652498,-35.6968862,12.5,11,64,0
812,oeste 25,6.1483,117,0,-60.652498,-35.6968862,12.5,11,64,0
813,oeste 25,5.5867,117,0,-60.65243,-35.696922,11.8,13.6,64,0
814,oeste 25,5.6716,117,0,-60.65243,-35.696922,11.8,13.6,64,0
815,oeste 25,3.3152,118,3,-60.6522943,-35.6969937,16,15,0,0
816,oeste 25,3.3252,118,3,-60.6522943,-35.6969937,16,15,0,0
817,oeste 25,2.7107,118,3,-60.6522943,-35.6969937,16,15,0,0
818,oeste 25,3.0534,118,3,-60.6522943,-35.6969937,16,15,0,0
819,oeste 25,2.5739,118,3,-60.6522943,-35.6969937,16,15,0,0
820,oeste 25,2.7585,118,3,-60.6522265,-35.6970303,14.3,12.7,0,0
821,oeste 25,2.4208,118,3,-60.6522265,-35.6970303,14.3,12.7,0,0
822,oeste 25,2.6394,118,3,-60.6522265,-35.6970303,14.3,12.7,0,0
823,oeste 25,2.8497,118,3,-60.6522265,-35.6970303,14.3,12.7,0,0
824,oeste 25,5.9908,116,0,-60.6518852,-35.697218,13.1,14.1,105,100
825,oeste 25,5.8701,116,0,-60.6518146,-35.6972588,12.8,13.2,100,100
826,oeste 25,5.6921,116,0,-60.6518852,-35.697218,13.1,14.1,100,100
827,oeste 25,6.0579,116,0,-60.6518146,-35.6972588,12.8,13.2,100,100
828,oeste 25,5.7499,116,0,-60.6518146,-35.6972588,12.8,13.2,100,100
829,oeste 25,6.0638,116,0,-60.6517427,-35.697298,12.4,20.4,103,100
830,oeste 25,6.1991,116,0,-60.6518146,-35.6972588,12.8,13.2,103,100
831,oeste 25,5.7874,116,0,-60.6518146,-35.6972588,12.8,13.2,103,100
832,oeste 25,5.7537,116,0,-60.6517427,-35.697298,12.4,20.4,101,100
833,oeste 25,6.287,119,0,-60.6519641,-35.6977178,10.6,9.9,100,100
834,oeste 25,6.1226,119,0,-60.6517427,-35.697298,12.4,20.4,100,100
835,oeste 25,6.2086,119,0,-60.6519641,-35.6977178,10.6,9.9,96,100
836,oeste 25,6.41,119,0,-60.6519641,-35.6977178,10.6,9.9,96,100
837,oeste 25,6.4025,119,0,-60.6519641,-35.6977178,10.6,9.9,96,100
838,oeste 25,5.7866,119,0,-60.6516709,-35.697336,12.3,13.3,96,100
839,oeste 25,6.1368,119,0,-60.6516709,-35.697336,12.3,13.3,96,100
840,oeste 25,6.1923,119,0,-60.6518859,-35.6977585,11.3,10.5,98,100
841,oeste 25,6.0463,119,0,-60.6518859,-35.6977585,11.3,10.5,98,100
842,oeste 25,6.1368,119,0,-60.6516709,-35.697336,12.3,13.3,98,100
843,oeste 25,6.231,119,0,-60.6516709,-35.697336,12.3,13.3,98,100
844,oeste 25,6.4476,119,0,-60.6518859,-35.6977585,11.3,10.5,101,100
845,oeste 25,5.8872,119,0,-60.6518859,-35.6977585,11.3,10.5,101,100
846,oeste 25,6.6605,119,0,-60.6518859,-35.6977585,11.3,10.5,101,100
847,oeste 25,5.9472,119,0,-60.6515994,-35.6973745,12.4,13.6,101,100
848,oeste 25,6.4078,119,0,-60.6515994,-35.6973745,12.4,13.6,101,100
849,oeste 25,6.0675,119,0,-60.6518859,-35.6977585,11.3,10.5,101,400
850,oeste 25,6.186,119,0,-60.6515994,-35.6973745,12.4,13.6,101,400
851,oeste 25,6.4675,119,0,-60.6515994,-35.6973745,12.4,13.6,101,400
852,oeste 25,7.4214,160,0,-60.6517272,-35.6978396,10.9,10.6,349,400
853,oeste 25,6.9983,160,0,-60.6517272,-35.6978396,10.9,10.6,349,400
854,oeste 25,6.2502,160,0,-60.6514514,-35.6974465,13.9,12.1,349,400
855,oeste 25,6.3295,160,0,-60.6514514,-35.6974465,13.9,12.1,349,400
856,oeste 25,7.1785,160,0,-60.6516477,-35.6978782,11.2,10.2,367,400
857,oeste 25,6.9626,160,0,-60.6516477,-35.6978782,11.2,10.2,367,400
858,oeste 25,6.2525,160,0,-60.6514514,-35.6974465,13.9,12.1,367,400
859,oeste 25,6.4331,160,0,-60.6514514,-35.6974465,13.9,12.1,367,400
860,oeste 25,7.1423,160,0,-60.6516477,-35.6978782,11.2,10.2,364,400
861,oeste 25,6.9375,160,0,-60.6516477,-35.6978782,11.2,10.2,364,400
862,oeste 25,7.2865,160,0,-60.6516477,-35.6978782,11.2,10.2,364,400
863,oeste 25,6.5756,160,0,-60.6515682,-35.6979168,8.5,9.7,364,400
864,oeste 25,6.8236,160,0,-60.6513757,-35.6974802,13.4,13.2,364,400
865,oeste 25,6.0082,160,0,-60.6513757,-35.6974802,13.4,13.2,364,400
866,oeste 25,6.6038,160,0,-60.6515682,-35.6979168,8.5,9.7,370,400
867,oeste 25,6.3068,160,0,-60.6515682,-35.6979168,8.5,9.7,370,400
868,oeste 25,7.1077,160,0,-60.6515682,-35.6979168,8.5,9.7,370,400
869,oeste 25,7.7957,160,0,-60.6515682,-35.6979168,8.5,9.7,370,400
870,oeste 25,6.4843,160,0,-60.6515682,-35.6979168,8.5,9.7,369,200
871,oeste 25,7.0736,160,0,-60.6515682,-35.6979168,8.5,9.7,369,200
872,oeste 25,6.5313,162,0,-60.6513349,-35.6980364,9.7,9.1,221,200
873,oeste 25,6.2167,162,0,-60.6513349,-35.6980364,9.7,9.1,217,200
874,oeste 25,6.4939,162,0,-60.6513349,-35.6980364,9.7,9.1,217,200
875,oeste 25,6.2383,162,0,-60.6513349,-35.6980364,9.7,9.1,217,200
876,oeste 25,5.8819,162,0,-60.6512589,-35.698074,10.6,9.6,217,200
877,oeste 25,6.0921,162,0,-60.6512589,-35.698074,10.6,9.6,217,200
878,oeste 25,5.8537,162,0,-60.6512589,-35.698074,10.6,9.6,215,0
879,oeste 25,5.9199,162,0,-60.6512589,-35.698074,10.6,9.6,215,0
880,oeste 25,5.7484,162,0,-60.6512589,-35.698074,10.6,9.6,215,0
881,oeste 25,6.3454,165,0,-60.6506787,-35.6983792,6.9,6.4,229,300
882,oeste 25,6.2751,165,0,-60.6506787,-35.6983792,6.9,6.4,264,300
883,oeste 25,6.305,165,0,-60.6506787,-35.6983792,6.9,6.4,264,300
884,oeste 25,7.1182,165,0,-60.6506787,-35.6983792,6.9,6.4,264,300
885,oeste 25,6.3749,165,0,-60.6506787,-35.6983792,6.9,6.4,282,300
886,oeste 25,6.8605,165,0,-60.6506787,-35.6983792,6.9,6.4,282,300
887,oeste 25,6.8973,165,0,-60.6506787,-35.6983792,6.9,6.4,282,300
888,oeste 25,6.0171,165,0,-60.6506005,-35.698418,9.8,7.8,282,300
889,oeste 25,7.0475,165,0,-60.6506787,-35.6983792,6.9,6.4,282,300
890,oeste 25,7.013,165,0,-60.6506787,-35.6983792,6.9,6.4,282,300
891,oeste 25,6.1254,165,0,-60.6506005,-35.698418,9.8,7.8,282,300
892,oeste 25,6.1194,165,0,-60.6506005,-35.698418,9.8,7.8,282,300
893,oeste 25,6.3136,165,0,-60.6506005,-35.698418,9.8,7.8,270,300
894,oeste 25,5.9431,165,0,-60.6506005,-35.698418,9.8,7.8,270,300
895,oeste 25,7.5232,165,0,-60.6506005,-35.698418,9.8,7.8,270,300
896,oeste 25,6.9867,165,0,-60.6506005,-35.698418,9.8,7.8,270,300
897,oeste 25,6.4556,32,2,-60.6506005,-35.698418,9.8,7.8,282,300
898,oeste 25,6.2381,32,2,-60.6505222,-35.6984579,11.8,14.6,282,300
899,oeste 25,6.4319,32,2,-60.6505222,-35.6984579,11.8,14.6,282,300
900,oeste 25,6.5746,32,2,-60.6505222,-35.6984579,11.8,14.6,282,300
901,oeste 25,6.3255,32,2,-60.6505222,-35.6984579,11.8,14.6,282,300
902,oeste 25,6.3805,32,2,-60.6505222,-35.6984579,11.8,14.6,285,300
903,oeste 25,6.4422,32,2,-60.6505222,-35.6984579,11.8,14.6,285,300
904,oeste 25,6.3061,32,2,-60.6505222,-35.6984579,11.8,14.6,285,300
905,oeste 25,6.4219,32,2,-60.650445,-35.6984982,14,15.9,285,300
906,oeste 25,6.48,32,2,-60.650445,-35.6984982,14,15.9,285,300
907,oeste 25,6.4665,32,2,-60.6505222,-35.6984579,11.8,14.6,265,100
908,oeste 25,6.3117,32,2,-60.650445,-35.6984982,14,15.9,265,100
909,oeste 25,6.4458,32,2,-60.650445,-35.6984982,14,15.9,265,100
910,oeste 25,6.2915,32,2,-60.650445,-35.6984982,14,15.9,265,100
911,oeste 25,6.167,32,2,-60.650445,-35.6984982,14,15.9,214,100
912,oeste 25,6.2903,32,2,-60.650445,-35.6984982,14,15.9,214,100
913,oeste 25,6.2818,32,2,-60.650445,-35.6984982,14,15.9,214,100
914,oeste 25,6.6708,32,2,-60.6503687,-35.6985382,11,14.3,214,100
915,oeste 25,6.077,32,2,-60.6503687,-35.6985382,11,14.3,181,100
916,oeste 25,6.4541,16,1,-60.650213,-35.6986071,8.2,7.2,102,100
917,oeste 25,6.8104,16,1,-60.650213,-35.6986071,8.2,7.2,102,100
918,oeste 25,6.6658,16,1,-60.650213,-35.6986071,8.2,7.2,101,180
919,oeste 25,6.7076,16,1,-60.6501447,-35.6986438,6.1,5.7,101,180
920,oeste 25,5.7982,16,1,-60.6501447,-35.6986438,6.1,5.7,131,150
921,oeste 25,6.4985,16,1,-60.6501447,-35.6986438,6.1,5.7,131,150
922,oeste 25,6.2666,16,1,-60.6501447,-35.6986438,6.1,5.7,131,150
923,oeste 25,6.3,16,1,-60.6501447,-35.6986438,6.1,5.7,135,150
924,oeste 25,6.6111,16,1,-60.650083,-35.6986809,4.8,4.2,135,150
925,oeste 25,6.0054,16,1,-60.650083,-35.6986809,4.8,4.2,135,150
926,oeste 25,6.1613,16,1,-60.650083,-35.6986809,4.8,4.2,144,150
927,oeste 25,5.7575,61,4,-60.6503064,-35.6990803,5.4,5.5,153,180
928,oeste 25,5.539,61,4,-60.6503593,-35.6990435,6.1,5.9,157,180
929,oeste 25,6.0698,61,4,-60.6503593,-35.6990435,6.1,5.9,157,180
930,oeste 25,6.2104,61,4,-60.6503593,-35.6990435,6.1,5.9,160,180
931,oeste 25,6.8823,61,4,-60.6503593,-35.6990435,6.1,5.9,160,180
932,oeste 25,7.0325,61,4,-60.650416,-35.6990069,5.6,5.8,168,0
933,oeste 25,6.939,61,4,-60.650416,-35.6990069,5.6,5.8,168,0
934,oeste 25,7.9351,61,4,-60.650416,-35.6990069,5.6,5.8,168,0
935,oeste 25,7.717,61,4,-60.650416,-35.6990069,5.6,5.8,168,0
936,oeste 25,5.8417,17,1,-60.6508032,-35.698784,10.4,17,107,100
937,oeste 25,5.8409,17,1,-60.6508032,-35.698784,10.4,17,107,100
938,oeste 25,5.6278,17,1,-60.6508032,-35.698784,10.4,17,109,100
939,oeste 25,5.5337,17,1,-60.6508689,-35.698745,9.2,12.4,109,100
940,oeste 25,6.5263,17,1,-60.6508689,-35.698745,9.2,12.4,106,100
941,oeste 25,6.2049,17,1,-60.6508689,-35.698745,9.2,12.4,106,100
942,oeste 25,6.627,17,1,-60.6508689,-35.698745,9.2,12.4,101,100
943,oeste 25,6.2504,17,1,-60.6508689,-35.698745,9.2,12.4,101,100
944,oeste 25,6.9169,17,1,-60.6508689,-35.698745,9.2,12.4,101,300
945,oeste 25,6.3166,33,2,-60.6511669,-35.6985725,5.6,5.2,283,300
946,oeste 25,6.7203,33,2,-60.6511669,-35.6985725,5.6,5.2,276,300
947,oeste 25,6.9331,33,2,-60.6511669,-35.6985725,5.6,5.2,276,300
948,oeste 25,7.05,33,2,-60.6511669,-35.6985725,5.6,5.2,276,300
949,oeste 25,7.1066,33,2,-60.6511669,-35.6985725,5.6,5.2,290,300
950,oeste 25,6.5778,33,2,-60.6511669,-35.6985725,5.6,5.2,290,300
951,oeste 25,6.8725,33,2,-60.6512189,-35.6985407,5.7,4.5,295,200
952,oeste 25,6.7832,33,2,-60.6512189,-35.6985407,5.7,4.5,295,200
953,oeste 25,6.9041,33,2,-60.6512189,-35.6985407,5.7,4.5,237,200
954,oeste 25,6.6272,51,3,-60.6513279,-35.6984816,7.2,6.1,224,200
955,oeste 25,7.5357,51,3,-60.6513279,-35.6984816,7.2,6.1,218,200
956,oeste 25,7.0267,51,3,-60.6513279,-35.6984816,7.2,6.1,218,200
957,oeste 25,7.4193,51,3,-60.6513279,-35.6984816,7.2,6.1,218,200
958,oeste 25,6.8845,51,3,-60.6513843,-35.6984517,7,7.3,215,200
959,oeste 25,7.1777,51,3,-60.6513843,-35.6984517,7,7.3,215,200
960,oeste 25,7.1634,51,3,-60.6513843,-35.6984517,7,7.3,215,200
961,oeste 25,7.4027,51,3,-60.6512589,-35.698074,10.6,9.6,219,200
962,oeste 25,7.1656,51,3,-60.6511865,-35.6981119,11.2,11.3,219,200
963,oeste 25,7.7266,51,3,-60.6512589,-35.698074,10.6,9.6,225,200
964,oeste 25,7.3098,51,3,-60.6512589,-35.698074,10.6,9.6,225,200
965,oeste 25,6.1797,142,3,-60.6516754,-35.698289,10.8,11.5,134,100
966,oeste 25,5.7624,142,3,-60.6516754,-35.698289,10.8,11.5,134,100
967,oeste 25,6.5773,142,3,-60.6516754,-35.698289,10.8,11.5,105,100
968,oeste 25,6.2306,142,3,-60.6516754,-35.698289,10.8,11.5,105,100
969,oeste 25,6.6757,142,3,-60.6516754,-35.698289,10.8,11.5,107,100
970,oeste 25,6.2306,142,3,-60.6516754,-35.698289,10.8,11.5,107,100
971,oeste 25,7.2253,19,1,-60.6514119,-35.6979969,9.4,8,107,100
972,oeste 25,6.7937,19,1,-60.6514119,-35.6979969,9.4,8,107,100
973,oeste 25,7.6015,19,1,-60.6514119,-35.6979969,9.4,8,107,100
974,oeste 25,6.6561,142,3,-60.6516754,-35.698289,10.8,11.5,105,100
975,oeste 25,5.8441,142,3,-60.6516754,-35.698289,10.8,11.5,105,100
976,oeste 25,6.9087,19,1,-60.6514119,-35.6979969,9.4,8,105,100
977,oeste 25,6.7137,19,1,-60.6514119,-35.6979969,9.4,8,105,100
978,oeste 25,6.3482,142,3,-60.6516754,-35.698289,10.8,11.5,104,100
979,oeste 25,6.9634,19,1,-60.6514897,-35.6979567,9.2,8.2,104,100
980,oeste 25,7.2761,19,1,-60.6514897,-35.6979567,9.2,8.2,104,100
981,oeste 25,7.1636,19,1,-60.6514897,-35.6979567,9.2,8.2,104,100
982,oeste 25,7.105,19,1,-60.6514897,-35.6979567,9.2,8.2,101,100
983,oeste 25,7.2077,19,1,-60.6514897,-35.6979567,9.2,8.2,101,100
984,oeste 25,7.3474,157,0,-60.6517272,-35.6978396,10.9,10.6,272,300
985,oeste 25,6.8465,157,0,-60.6517272,-35.6978396,10.9,10.6,272,300
986,oeste 25,6.9481,157,0,-60.6517272,-35.6978396,10.9,10.6,275,300
987,oeste 25,7.3152,157,0,-60.6517272,-35.6978396,10.9,10.6,275,300
988,oeste 25,6.893,157,0,-60.6517272,-35.6978396,10.9,10.6,277,300
989,oeste 25,7.1044,157,0,-60.6517272,-35.6978396,10.9,10.6,277,300
990,oeste 25,6.6607,157,0,-60.6518859,-35.6977585,11.3,10.5,279,200
